"","height","weight"
"19702","66.06231","129.2107"
"19703","70.56364","133.1328"
"19704","67.95176","129.1952"
"19705","68.27422","122.074"
"19706","68.18009","132.0099"
"19707","71.27518","138.9276"
"19708","65.61842","106.7735"
"19709","69.22954","123.4618"
"19710","66.69893","121.0699"
"19711","66.66889","111.8507"
"19712","70.84943","138.1842"
"19713","70.96035","142.1775"
"19714","68.33222","115.3974"
"19715","70.48522","145.0675"
"19716","66.60999","111.5677"
"19717","69.34036","139.2212"
"19718","69.4538","118.4412"
"19719","68.68119","115.3372"
"19720","66.77448","116.9586"
"19721","67.07195","117.4971"
"19722","68.99913","125.8425"
"19723","66.34261","137.5813"
"19724","70.08887","133.1303"
"19725","69.33453","122.7998"
"19726","65.27707","113.6954"
"19727","70.02681","143.2139"
"19728","68.94689","132.8988"
"19729","66.65913","122.1781"
"19730","66.79488","109.0563"
"19731","67.90679","111.664"
"19732","67.10869","122.2714"
"19733","70.27947","136.6405"
"19734","64.55087","124.048"
"19735","71.15681","141.6004"
"19736","68.5655","123.6268"
"19737","65.48782","127.7492"
"19738","67.74423","125.1475"
"19739","66.83599","136.7083"
"19740","67.95903","115.2646"
"19741","66.72479","110.7445"
"19742","70.98626","143.4517"
"19743","66.92733","126.7084"
"19744","67.5508","129.1005"
"19745","65.12646","113.8691"
"19746","69.52241","112.2243"
"19747","67.01183","119.4125"
"19748","68.04173","118.3399"
"19749","68.01268","132.8762"
"19750","62.53035","118.2221"
"19751","70.50733","125.0036"
"19752","62.05222","120.4365"
"19753","65.71906","133.3052"
"19754","67.78391","127.5209"
"19755","67.33371","125.0801"
"19756","67.91253","132.1946"
"19757","67.30735","132.4663"
"19758","69.08878","123.8895"
"19759","65.76843","114.4506"
"19760","71.64487","135.5309"
"19761","66.25808","113.4446"
"19762","64.36476","116.8191"
"19763","68.6548","142.4832"
"19764","68.95971","144.5926"
"19765","70.20612","138.5105"
"19766","70.57061","147.3327"
"19767","69.44979","123.2579"
"19768","70.52781","133.765"
"19769","66.10873","117.6254"
"19770","69.08755","133.9543"
"19771","66.78469","134.3005"
"19772","71.75464","156.2319"
"19773","69.13771","134.5773"
"19774","66.37631","135.2777"
"19775","69.74647","122.6657"
"19776","68.98829","130.2543"
"19777","68.13136","149.3854"
"19778","66.75278","137.7469"
"19779","69.8914","129.1302"
"19780","67.96866","138.8191"
"19781","67.21946","131.7829"
"19782","68.80103","130.3331"
"19783","68.8093","124.482"
"19784","68.65306","127.3968"
"19785","67.87452","130.8625"
"19786","68.70597","122.373"
"19787","67.1432","123.2538"
"19788","69.18709","126.7873"
"19789","70.99521","133.4597"
"19790","67.95264","132.5607"
"19791","68.91363","119.3353"
"19792","69.8465","140.0139"
"19793","66.93742","135.168"
"19794","70.11408","124.4536"
"19795","67.60622","114.6471"
"19796","66.39876","122.4132"
"19797","69.57104","133.4373"
"19798","70.09709","123.9662"
"19799","67.25205","129.9541"
"19800","71.43798","155.874"
"19801","69.21724","123.3436"
"19802","67.56125","127.1117"
"19803","67.90888","128.6947"
"19804","69.3568","121.2005"
"19805","67.50241","135.2608"
"19806","68.60586","132.9409"
"19807","68.2366","129.2684"
"19808","68.56842","122.7771"
"19809","69.21836","125.1624"
"19810","67.53883","126.2731"
"19811","70.67327","147.01"
"19812","64.2879","112.1385"
"19813","68.46678","124.5944"
"19814","66.73882","131.1966"
"19815","70.55971","129.4913"
"19816","67.84481","137.5206"
"19817","67.01079","114.7508"
"19818","65.99934","133.4685"
"19819","68.58547","146.8673"
"19820","68.81542","125.8746"
"19821","67.93911","120.2009"
"19822","68.93217","118.3246"
"19823","69.23922","143.7294"
"19824","67.79848","115.8199"
"19825","68.65821","125.5767"
"19826","71.49199","161.906"
"19827","65.53287","111.1526"
"19828","71.32373","137.6824"
"19829","69.91417","140.2723"
"19830","66.6972","121.9527"
"19831","70.85386","154.6366"
"19832","70.49105","124.3354"
"19833","66.27006","138.3716"
"19834","68.42409","116.2243"
"19835","68.50301","111.7963"
"19836","68.49217","124.5766"
"19837","68.09457","134.955"
"19838","66.31346","136.7885"
"19839","68.98854","129.8207"
"19840","67.05772","126.8982"
"19841","73.192","135.5029"
"19842","67.57593","114.2885"
"19843","66.45283","116.0452"
"19844","66.91061","140.4039"
"19845","69.70103","156.9321"
"19846","68.56368","122.4036"
"19847","68.88525","121.0687"
"19848","71.81982","113.7783"
"19849","68.90203","140.996"
"19850","67.3832","121.1426"
"19851","66.76526","113.7805"
"19852","67.09286","109.4495"
"19853","66.22802","120.2049"
"19854","68.25939","123.1291"
"19855","69.60131","135.8837"
"19856","64.74935","89.95606"
"19857","69.34369","126.1819"
"19858","69.9412","139.8169"
"19859","68.28392","115.4109"
"19860","69.34393","140.1904"
"19861","66.55206","125.5455"
"19862","66.75602","118.3912"
"19863","66.35767","111.1497"
"19864","66.73085","119.8054"
"19865","65.89961","122.6803"
"19866","67.4191","143.7547"
"19867","68.24369","131.5036"
"19868","66.7219","103.6644"
"19869","70.74214","130.2358"
"19870","67.20501","126.207"
"19871","70.21431","132.2408"
"19872","64.26213","119.1471"
"19873","67.14367","97.69037"
"19874","68.72736","124.143"
"19875","68.55679","102.8629"
"19876","66.29825","126.6865"
"19877","68.72175","133.4487"
"19878","69.87889","139.1403"
"19879","65.49782","133.31"
"19880","68.17108","110.079"
"19881","66.70977","119.4087"
"19882","65.56874","125.6166"
"19883","69.49271","132.6257"
"19884","69.51683","141.4084"
"19885","66.7906","143.8571"
"19886","70.21997","121.1117"
"19887","70.24793","129.4589"
"19888","67.80678","141.4006"
"19889","70.97413","128.1364"
"19890","69.75903","155.8943"
"19891","69.15573","139.2332"
"19892","68.27188","140.4572"
"19893","67.52736","120.8998"
"19894","68.11677","131.2058"
"19895","65.96669","134.5409"
"19896","68.82825","125.8735"
"19897","67.64802","128.2415"
"19898","66.56822","129.7301"
"19899","67.92216","108.3181"
"19900","70.16196","114.9037"
"19901","66.40088","126.6422"
"19902","67.98154","135.6363"
"19903","64.99081","116.9649"
"19904","71.5318","142.0447"
"19905","63.2937","119.9139"
"19906","67.63379","150.7738"
"19907","68.18959","140.7606"
"19908","68.28412","124.5525"
"19909","66.9256","136.9907"
"19910","68.68962","116.8921"
"19911","69.26219","124.0692"
"19912","69.7399","137.5653"
"19913","69.78169","124.2681"
"19914","68.89306","118.0353"
"19915","65.92005","129.992"
"19916","69.67499","114.8889"
"19917","70.18064","120.8334"
"19918","68.31191","128.3317"
"19919","69.27083","118.5856"
"19920","69.94767","125.403"
"19921","63.84479","111.7573"
"19922","69.72054","125.5533"
"19923","69.6911","117.1674"
"19924","68.25765","132.8261"
"19925","66.49187","125.1728"
"19926","66.2833","121.768"
"19927","69.49919","123.5578"
"19928","66.78395","153.494"
"19929","69.53808","152.2727"
"19930","68.26418","137.6226"
"19931","70.75474","138.2314"
"19932","66.34255","135.4049"
"19933","70.56467","121.9766"
"19934","67.88689","142.8679"
"19935","67.40779","110.0451"
"19936","70.88991","141.9247"
"19937","68.45421","122.053"
"19938","72.14473","138.8158"
"19939","67.65045","125.5035"
"19940","68.39678","132.4804"
"19941","72.84591","136.0289"
"19942","67.78233","125.8292"
"19943","66.10641","109.5937"
"19944","70.18598","127.0676"
"19945","65.30154","132.5025"
"19946","67.26947","124.3345"
"19947","70.78309","151.569"
"19948","65.97508","132.6737"
"19949","70.00396","110.0049"
"19950","67.10731","97.30055"
"19951","67.53817","121.8995"
"19952","68.50307","128.1864"
"19953","65.67232","122.9823"
"19954","66.09352","127.0341"
"19955","68.5779","138.1229"
"19956","68.91832","125.8024"
"19957","66.54757","118.9779"
"19958","66.30367","106.1037"
"19959","67.09517","139.1474"
"19960","67.48033","133.0521"
"19961","68.6264","126.1881"
"19962","67.43831","121.3548"
"19963","66.67599","122.0323"
"19964","64.52116","121.3941"
"19965","69.79005","143.503"
"19966","67.22173","122.6996"
"19967","66.4933","115.2943"
"19968","65.26414","120.4538"
"19969","66.56788","127.3631"
"19970","65.89813","121.6184"
"19971","69.70797","127.6245"
"19972","67.9721","113.4425"
"19973","65.86077","98.2528"
"19974","65.02716","125.143"
"19975","68.48686","143.42"
"19976","67.99138","125.5912"
"19977","70.2878","140.5505"
"19978","67.29468","123.9692"
"19979","68.26174","113.2655"
"19980","72.25625","136.0435"
"19981","65.0702","119.358"
"19982","71.08894","135.0485"
"19983","68.25279","133.0544"
"19984","66.785","128.2321"
"19985","67.62555","116.0675"
"19986","63.94658","121.0392"
"19987","68.94779","124.4974"
"19988","67.64244","135.1131"
"19989","68.50966","138.6605"
"19990","68.9745","118.8841"
"19991","65.93037","139.6622"
"19992","68.82556","139.9606"
"19993","67.93484","121.858"
"19994","66.37528","118.5364"
"19995","67.22561","137.6765"
"19996","68.95225","127.904"
"19997","65.27908","117.0884"
"19998","67.65755","123.9277"
"19999","66.69201","116.5055"
"20000","65.78102","104.7543"
"20001","68.07045","129.6798"
"20002","69","135.3616"
"20003","69.10487","126.5316"
"20004","72.13193","161.0239"
"20005","70.90373","145.6269"
"20006","67.86807","122.0075"
"20007","67.43892","131.4767"
"20008","69.43118","133.454"
"20009","67.10359","119.217"
"20010","70.18149","147.2307"
"20011","67.38918","139.7066"
"20012","70.45714","139.7301"
"20013","68.63421","115.9739"
"20014","65.62218","136.3392"
"20015","67.06349","123.1228"
"20016","67.30641","98.95785"
"20017","65.46606","106.7027"
"20018","66.53001","121.2127"
"20019","67.3778","114.9383"
"20020","69.32271","115.2415"
"20021","66.7957","128.4932"
"20022","65.32407","114.5338"
"20023","66.55935","121.121"
"20024","66.00505","126.9795"
"20025","69.59739","152.8693"
"20026","66.09583","120.371"
"20027","69.36726","118.9293"
"20028","72.00809","144.9995"
"20029","66.88928","110.721"
"20030","66.40722","123.5727"
"20031","65.5385","119.9828"
"20032","69.55926","138.0278"
"20033","69.81405","122.6454"
"20034","69.91993","144.7208"
"20035","70.0879","122.9645"
"20036","66.23051","99.104"
"20037","67.61818","141.2592"
"20038","68.58143","125.3615"
"20039","68.15695","126.2308"
"20040","67.512","126.9866"
"20041","70.76552","142.9296"
"20042","69.26234","143.2527"
"20043","68.32817","132.7759"
"20044","69.51257","113.2856"
"20045","70.02706","129.0559"
"20046","66.82483","115.5469"
"20047","69.03162","142.6512"
"20048","67.60125","125.5298"
"20049","69.25415","127.9935"
"20050","68.10161","115.5621"
"20051","67.65047","123.7327"
"20052","70.96123","136.3127"
"20053","68.41146","131.7994"
"20054","67.37012","109.7773"
"20055","66.75139","123.746"
"20056","67.13334","121.373"
"20057","67.77926","110.8057"
"20058","66.97201","112.4094"
"20059","69.62951","130.6875"
"20060","67.00845","122.5204"
"20061","65.84782","110.4676"
"20062","68.74982","137.4344"
"20063","63.46219","131.6278"
"20064","68.28298","121.9196"
"20065","69.08611","128.7246"
"20066","67.51138","126.3069"
"20067","67.91991","122.2827"
"20068","70.05535","142.0311"
"20069","67.11741","111.0611"
"20070","68.90664","119.2548"
"20071","67.97481","124.2253"
"20072","69.82979","149.1322"
"20073","68.87782","132.1464"
"20074","68.62969","131.2994"
"20075","68.27637","148.0963"
"20076","67.85369","120.7737"
"20077","67.06235","133.1606"
"20078","70.25943","134.5582"
"20079","69.18391","131.2755"
"20080","69.92206","129.2742"
"20081","70.78492","146.6769"
"20082","70.76045","134.0286"
"20083","70.82053","141.0171"
"20084","67.72934","124.2418"
"20085","67.43639","129.3814"
"20086","64.30312","99.33579"
"20087","64.88648","113.0468"
"20088","63.01244","101.7311"
"20089","67.53395","144.4339"
"20090","64.22026","127.7241"
"20091","68.28249","116.6627"
"20092","70.01457","121.0093"
"20093","65.91743","138.7636"
"20094","67.71394","125.1313"
"20095","66.88127","124.8587"
"20096","69.52967","131.1727"
"20097","67.75601","135.348"
"20098","69.49112","154.7671"
"20099","70.22138","141.0964"
"20100","67.96935","127.4981"
"20101","68.11017","128.5156"
"20102","67.92721","127.1976"
"20103","66.16473","127.8607"
"20104","69.99519","143.375"
"20105","71.32358","121.5075"
"20106","66.49822","113.8888"
"20107","70.42992","146.1728"
"20108","68.25325","136.8917"
"20109","69.59837","135.2368"
"20110","67.38237","106.1247"
"20111","69.63917","135.771"
"20112","67.21378","112.4521"
"20113","65.34452","111.6073"
"20114","68.45655","148.5671"
"20115","68.20121","137.8471"
"20116","68.83192","132.2195"
"20117","67.9535","149.5604"
"20118","67.56446","148.7404"
"20119","71.56432","139.6887"
"20120","68.20903","117.3667"
"20121","67.06256","135.0763"
"20122","68.82025","126.8315"
"20123","71.58552","134.0719"
"20124","70.89583","103.5093"
"20125","69.64793","131.3787"
"20126","66.45609","123.3787"
"20127","69.56363","141.0351"
"20128","69.23708","133.7008"
"20129","65.9631","121.1477"
"20130","68.3926","118.928"
"20131","70.81159","143.5666"
"20132","70.25802","126.5308"
"20133","68.9312","144.6893"
"20134","66.2989","110.7134"
"20135","72.15283","146.939"
"20136","68.20211","109.0779"
"20137","69.1044","140.5917"
"20138","67.85693","134.4135"
"20139","67.39485","118.5645"
"20140","69.13842","118.8077"
"20141","66.3523","150.3613"
"20142","71.42226","121.618"
"20143","72.04165","150.4715"
"20144","71.05928","134.4648"
"20145","68.92866","140.0844"
"20146","66.87497","131.2338"
"20147","66.36569","112.5793"
"20148","68.14086","119.4189"
"20149","66.96983","123.9473"
"20150","67.54357","116.4046"
"20151","70.77658","136.8102"
"20152","68.23718","118.8886"
"20153","65.53862","113.2725"
"20154","70.74761","129.527"
"20155","67.55223","124.4289"
"20156","70.84812","150.4496"
"20157","64.4822","134.1656"
"20158","67.42974","122.2538"
"20159","68.7509","119.9506"
"20160","67.83374","134.5717"
"20161","63.90073","116.8635"
"20162","70.12934","134.9922"
"20163","66.37869","100.5167"
"20164","68.9421","118.0776"
"20165","70.85312","134.9686"
"20166","64.83967","117.0881"
"20167","67.11542","128.8033"
"20168","68.74812","134.275"
"20169","67.68923","123.2354"
"20170","66.62519","110.3765"
"20171","69.52379","122.3171"
"20172","72.60803","150.6268"
"20173","66.8619","129.2457"
"20174","67.23587","135.0301"
"20175","66.98288","118.3685"
"20176","68.17128","116.8477"
"20177","67.3241","128.0642"
"20178","71.1372","144.0187"
"20179","71.27594","123.566"
"20180","68.39965","117.7892"
"20181","68.89269","144.723"
"20182","66.61543","119.0238"
"20183","67.87792","127.064"
"20184","68.88772","131.1342"
"20185","65.0809","118.9592"
"20186","65.78164","128.0685"
"20187","69.07443","130.0005"
"20188","67.69871","127.2036"
"20189","68.07915","151.4387"
"20190","71.94398","122.1514"
"20191","70.07901","134.6456"
"20192","65.88124","128.5412"
"20193","67.77076","134.9165"
"20194","72.69153","141.1027"
"20195","69.03806","126.5811"
"20196","65.71193","136.4266"
"20197","66.44909","127.9841"
"20198","68.37502","145.2352"
"20199","68.09913","108.097"
"20200","67.05164","116.4216"
"20201","69.4034","136.0425"
"20202","65.90879","102.6161"
"20203","69.2529","134.5586"
"20204","68.32439","134.5378"
"20205","72.56715","134.0677"
"20206","67.16006","114.3012"
"20207","69.91344","139.9068"
"20208","69.25259","127.9861"
"20209","62.57176","116.0712"
"20210","68.71931","130.8788"
"20211","67.1141","125.1614"
"20212","67.42686","130.3149"
"20213","64.27619","109.2928"
"20214","65.97118","127.5532"
"20215","68.29677","125.902"
"20216","67.4216","137.4702"
"20217","68.18813","119.2532"
"20218","66.22803","117.0998"
"20219","67.71768","135.8263"
"20220","69.80841","122.2657"
"20221","67.72574","110.1562"
"20222","69.0302","122.5569"
"20223","66.72956","96.99228"
"20224","66.46165","97.49168"
"20225","64.83455","114.8982"
"20226","65.70127","112.5822"
"20227","68.87993","122.4194"
"20228","69.96137","131.7487"
"20229","65.23797","114.4665"
"20230","67.01631","114.5892"
"20231","70.19731","135.6892"
"20232","66.3049","114.8127"
"20233","64.12913","105.3937"
"20234","68.18283","133.3447"
"20235","67.67028","135.6944"
"20236","68.87122","136.7085"
"20237","65.48468","114.5325"
"20238","67.5644","116.5703"
"20239","70.59715","135.872"
"20240","65.17748","115.0443"
"20241","71.057","126.792"
"20242","67.06806","129.769"
"20243","68.01857","122.0285"
"20244","67.53436","103.3526"
"20245","68.2649","140.749"
"20246","68.76502","116.1648"
"20247","69.56514","144.1114"
"20248","68.47043","120.0682"
"20249","66.97456","139.6484"
"20250","67.78233","142.2416"
"20251","71.97165","146.9815"
"20252","67.87652","134.4355"
"20253","67.37003","129.7164"
"20254","65.51123","124.857"
"20255","66.43394","121.4185"
"20256","68.50863","118.6061"
"20257","65.99469","123.818"
"20258","67.65941","125.8492"
"20259","68.16997","120.6193"
"20260","68.01948","117.5951"
"20261","67.1946","136.9306"
"20262","70.9964","136.1914"
"20263","71.25473","125.2789"
"20264","68.45711","126.4985"
"20265","66.9254","111.3531"
"20266","66.96343","129.305"
"20267","68.34578","141.5014"
"20268","68.59318","137.2555"
"20269","65.71377","129.8145"
"20270","70.41312","124.1318"
"20271","70.03799","133.8807"
"20272","67.56852","109.6435"
"20273","71.64191","134.8014"
"20274","65.92905","116.835"
"20275","67.36226","129.5522"
"20276","68.135","132.4818"
"20277","65.26581","114.4764"
"20278","68.22857","97.6209"
"20279","70.04585","129.0328"
"20280","68.69432","127.4449"
"20281","70.301","122.6477"
"20282","67.26421","130.2722"
"20283","69.85285","118.5515"
"20284","71.63372","154.6085"
"20285","67.21655","131.0217"
"20286","70.02939","120.2406"
"20287","65.5687","124.9128"
"20288","65.25174","112.4398"
"20289","65.929","114.4281"
"20290","67.14311","115.7168"
"20291","66.49901","125.9384"
"20292","70.93967","125.3897"
"20293","66.52816","136.1073"
"20294","69.84944","138.9535"
"20295","65.96939","139.4453"
"20296","68.40828","117.9883"
"20297","67.60775","124.6082"
"20298","70.31889","126.6473"
"20299","67.2128","132.4211"
"20300","66.21903","140.6382"
"20301","70.83652","142.9636"
"20302","64.87568","112.136"
"20303","68.41633","123.2201"
"20304","67.53817","118.8005"
"20305","68.45528","143.2071"
"20306","69.47681","126.8002"
"20307","68.64769","137.4465"
"20308","68.03199","127.1805"
"20309","67.08338","116.2853"
"20310","72.59665","165.69"
"20311","68.18865","127.3957"
"20312","66.73669","130.1419"
"20313","68.34888","134.0523"
"20314","65.38285","109.3722"
"20315","70.40366","123.1378"
"20316","68.0996","134.1465"
"20317","68.73681","139.88"
"20318","66.70503","108.05"
"20319","66.91609","127.735"
"20320","67.71304","142.4622"
"20321","67.09454","118.5795"
"20322","70.10587","140.6171"
"20323","67.63564","116.2521"
"20324","69.59775","114.9682"
"20325","63.31969","116.6964"
"20326","67.50844","125.711"
"20327","64.22298","124.6074"
"20328","68.1793","126.4246"
"20329","68.55696","127.6106"
"20330","70.15891","137.2941"
"20331","68.97198","129.8513"
"20332","69.88406","138.7922"
"20333","67.74655","126.6633"
"20334","68.93411","142.0475"
"20335","67.07117","127.948"
"20336","66.84105","121.3274"
"20337","67.96232","110.604"
"20338","66.81235","134.9879"
"20339","67.54297","137.6693"
"20340","67.11473","140.6498"
"20341","67.44452","130.1931"
"20342","67.47722","121.0267"
"20343","69.4803","132.4652"
"20344","64.54045","112.5734"
"20345","67.05092","156.3107"
"20346","67.46141","117.9935"
"20347","71.26722","131.7057"
"20348","68.42653","124.6422"
"20349","66.41842","111.3519"
"20350","65.59731","128.8394"
"20351","70.03197","137.246"
"20352","67.08672","135.7636"
"20353","70.89503","130.5971"
"20354","68.59771","144.4514"
"20355","71.63118","153.4787"
"20356","64.39522","93.13802"
"20357","71.59533","138.6555"
"20358","70.78851","147.8683"
"20359","66.42758","133.9707"
"20360","66.85979","122.2792"
"20361","67.44995","110.9694"
"20362","71.7881","144.1019"
"20363","65.40377","123.0822"
"20364","68.96921","135.9892"
"20365","66.02056","111.7557"
"20366","67.01558","122.3018"
"20367","65.98015","132.4379"
"20368","69.99987","131.8418"
"20369","72.77006","145.7023"
"20370","69.19937","128.6703"
"20371","68.33541","130.0217"
"20372","65.90805","110.325"
"20373","70.4214","118.5469"
"20374","64.65961","126.5912"
"20375","68.52782","145.3248"
"20376","65.43216","132.3232"
"20377","68.28139","120.4382"
"20378","67.97639","122.7008"
"20379","67.1216","123.1906"
"20380","68.9888","130.4923"
"20381","72.31685","130.7836"
"20382","71.48421","116.0402"
"20383","68.65529","131.0603"
"20384","67.11382","128.0532"
"20385","68.62405","137.5614"
"20386","67.85068","138.8061"
"20387","69.48292","129.8207"
"20388","70.50328","143.8129"
"20389","64.33619","113.6534"
"20390","68.29958","134.9162"
"20391","67.4218","122.3882"
"20392","67.9999","118.3824"
"20393","65.63699","92.23364"
"20394","67.0808","107.6561"
"20395","68.91211","118.4631"
"20396","63.59144","128.4961"
"20397","68.81852","150.2385"
"20398","65.96684","139.8666"
"20399","68.01035","122.6358"
"20400","67.85106","131.9627"
"20401","71.04479","120.0601"
"20402","67.7153","127.9327"
"20403","67.84737","124.7808"
"20404","67.83905","112.9329"
"20405","69.74146","147.4557"
"20406","67.97724","117.8599"
"20407","71.045","128.2833"
"20408","66.84059","127.2334"
"20409","68.48567","132.5849"
"20410","68.14535","126.5979"
"20411","65.41341","114.3991"
"20412","70.53582","139.0164"
"20413","69.15586","115.9193"
"20414","66.44247","117.9539"
"20415","66.25178","120.6345"
"20416","69.06165","131.7664"
"20417","67.22249","125.729"
"20418","66.43324","129.5693"
"20419","69.95125","130.8579"
"20420","68.44759","124.3484"
"20421","70.12447","138.252"
"20422","69.8081","119.0553"
"20423","66.66426","111.126"
"20424","69.07965","124.0522"
"20425","65.75374","127.0394"
"20426","67.98129","133.4278"
"20427","67.91274","136.145"
"20428","70.14506","127.6122"
"20429","71.66221","143.7339"
"20430","67.31462","126.7645"
"20431","66.85489","125.1375"
"20432","66.2073","127.1956"
"20433","67.88187","127.862"
"20434","69.45561","122.6111"
"20435","69.68169","129.665"
"20436","66.81274","120.6235"
"20437","67.39812","120.5257"
"20438","68.31286","127.2671"
"20439","68.85197","127.0149"
"20440","70.87098","136.8526"
"20441","69.29233","138.6572"
"20442","68.53017","120.753"
"20443","66.20327","126.655"
"20444","69.44148","139.7399"
"20445","65.62755","111.5919"
"20446","70.36911","144.6446"
"20447","68.25511","126.5607"
"20448","70.74579","137.4108"
"20449","69.32344","129.5371"
"20450","72.37667","135.5361"
"20451","66.5913","126.8375"
"20452","68.1977","108.343"
"20453","67.73534","132.0269"
"20454","65.65796","135.0314"
"20455","68.33944","126.1502"
"20456","67.98774","126.5783"
"20457","68.54596","132.9952"
"20458","68.38063","122.207"
"20459","70.22056","140.0847"
"20460","70.02586","143.8558"
"20461","67.93956","129.5068"
"20462","66.14777","133.4099"
"20463","70.69657","133.1874"
"20464","68.46672","116.0821"
"20465","66.11868","107.6714"
"20466","68.98878","119.9309"
"20467","65.43912","110.8787"
"20468","69.24822","122.2722"
"20469","66.94932","119.4308"
"20470","69.8028","155.9683"
"20471","70.60933","134.2835"
"20472","64.78426","96.84397"
"20473","66.84264","111.5454"
"20474","68.86833","132.5776"
"20475","66.94365","122.2372"
"20476","68.80139","114.8579"
"20477","68.53662","138.1599"
"20478","67.54398","115.7562"
"20479","65.80968","107.5309"
"20480","69.44019","146.7688"
"20481","72.46054","139.538"
"20482","67.09188","119.9537"
"20483","71.46543","129.3841"
"20484","66.06765","112.5487"
"20485","70.96886","145.5672"
"20486","68.75285","140.7801"
"20487","65.12147","132.9884"
"20488","69.29005","137.3932"
"20489","69.67431","128.0475"
"20490","67.58498","125.6642"
"20491","63.26666","109.048"
"20492","66.60384","138.8578"
"20493","66.83134","146.1347"
"20494","65.56701","106.8728"
"20495","69.4336","141.0332"
"20496","69.83412","137.6869"
"20497","66.49534","128.6661"
"20498","69.30191","136.9649"
"20499","70.37349","131.559"
"20500","68.28454","107.5659"
"20501","67.51385","122.6429"
"20502","67.58383","117.5512"
"20503","68.68046","132.6414"
"20504","68.31025","107.7211"
"20505","66.68274","117.1056"
"20506","69.13988","109.5238"
"20507","66.6069","107.7197"
"20508","67.71554","117.3417"
"20509","72.5178","142.1602"
"20510","70.39659","133.5727"
"20511","65.92367","110.1202"
"20512","68.63932","141.4085"
"20513","66.27944","102.8787"
"20514","68.09404","107.0729"
"20515","62.77861","110.8067"
"20516","66.02558","123.5278"
"20517","69.11022","122.7845"
"20518","67.14077","126.2096"
"20519","69.85347","107.1566"
"20520","63.72249","101.0392"
"20521","64.66334","123.9993"
"20522","69.61292","122.092"
"20523","69.72279","128.8986"
"20524","67.76397","134.59"
"20525","66.74961","140.8048"
"20526","66.67181","114.3215"
"20527","67.69057","123.4607"
"20528","68.39115","124.7738"
"20529","67.31796","136.8823"
"20530","68.69023","125.262"
"20531","70.04462","136.1957"
"20532","70.19356","148.1844"
"20533","69.12451","133.6843"
"20534","67.56314","124.4263"
"20535","67.66596","122.3849"
"20536","65.98485","136.0888"
"20537","68.9407","133.1295"
"20538","72.42506","136.0244"
"20539","66.60508","104.5026"
"20540","67.37321","124.8638"
"20541","64.89494","119.6409"
"20542","64.73669","111.0633"
"20543","69.93102","124.5422"
"20544","70.69335","152.3325"
"20545","64.91169","112.489"
"20546","69.69729","122.2093"
"20547","63.56648","112.8596"
"20548","67.29212","142.3005"
"20549","68.3562","117.0085"
"20550","68.12976","123.0924"
"20551","68.62582","115.3394"
"20552","66.8343","105.8407"
"20553","69.98616","122.6015"
"20554","67.44953","130.5904"
"20555","69.67914","123.558"
"20556","67.13387","106.9958"
"20557","71.13815","140.6296"
"20558","69.22959","142.3174"
"20559","67.48473","122.8173"
"20560","66.87485","118.1003"
"20561","70.4596","130.9488"
"20562","72.97347","148.319"
"20563","67.16616","108.2369"
"20564","67.36668","123.3563"
"20565","68.30287","117.9635"
"20566","68.08229","131.5261"
"20567","68.94862","141.0023"
"20568","68.47186","145.789"
"20569","66.63803","120.2544"
"20570","66.27658","119.9535"
"20571","65.02396","117.4626"
"20572","71.99598","129.1844"
"20573","68.04691","121.2735"
"20574","66.34711","114.8943"
"20575","63.8229","115.2754"
"20576","65.95638","118.4989"
"20577","68.23334","121.6989"
"20578","69.46635","123.2046"
"20579","68.44607","142.2776"
"20580","69.20365","129.7053"
"20581","65.63555","100.3371"
"20582","69.41412","127.8275"
"20583","67.57457","126.7177"
"20584","69.32559","147.9203"
"20585","67.15965","129.7563"
"20586","70.27834","139.5538"
"20587","69.39938","121.1538"
"20588","69.78475","126.5296"
"20589","68.70946","134.4551"
"20590","67.3998","121.8096"
"20591","66.39262","117.1371"
"20592","65.54597","126.8852"
"20593","70.60879","147.0102"
"20594","69.12623","136.913"
"20595","66.72257","122.5503"
"20596","67.40649","117.2019"
"20597","66.18815","121.8368"
"20598","68.62091","121.9134"
"20599","70.1055","153.0944"
"20600","65.48309","132.6901"
"20601","68.80217","128.7584"
"20602","67.71394","121.7097"
"20603","66.57756","128.9506"
"20604","67.61238","130.8714"
"20605","67.23082","128.4602"
"20606","67.08114","117.4463"
"20607","66.53761","122.2484"
"20608","67.41405","126.4525"
"20609","67.06676","131.406"
"20610","60.8062","113.9145"
"20611","68.97175","140.1085"
"20612","72.75763","135.1411"
"20613","66.02447","110.7159"
"20614","68.71706","126.0198"
"20615","69.58585","142.5501"
"20616","68.96375","144.368"
"20617","68.26381","140.3248"
"20618","68.53173","133.5063"
"20619","63.69299","127.3114"
"20620","67.32224","144.3122"
"20621","69.87332","136.2286"
"20622","65.77657","121.8449"
"20623","67.84042","129.3201"
"20624","68.02586","127.7367"
"20625","67.22709","124.1286"
"20626","70.33705","113.399"
"20627","64.42061","119.5736"
"20628","68.62922","134.0348"
"20629","67.24371","139.2993"
"20630","67.47488","128.9315"
"20631","67.65179","143.8519"
"20632","68.73059","133.2077"
"20633","69.53168","141.696"
"20634","67.76596","142.9992"
"20635","68.6692","145.841"
"20636","65.39292","101.1876"
"20637","67.21484","126.5562"
"20638","67.39797","126.3908"
"20639","68.43286","136.4691"
"20640","66.50645","117.1767"
